Timestamp,Sensor ID,Vehicle Count,Average Speed (km/h),Density (%)
2026-08-13 09:42:00,SENS-1000,201,9,87
2026-08-13 09:57:00,SENS-1000,247,29,82
2026-08-13 10:12:00,SENS-1000,113,48,37
2026-08-13 10:27:00,SENS-1000,77,48,25
2026-08-13 10:42:00,SENS-1000,53,63,17
2026-08-13 10:57:00,SENS-1000,74,53,24
2026-08-13 11:12:00,SENS-1000,121,64,40
2026-08-13 11:27:00,SENS-1000,89,53,29
2026-08-13 11:42:00,SENS-1000,81,68,27
2026-08-13 11:57:00,SENS-1000,136,46,45
2026-08-13 12:12:00,SENS-1000,126,64,42
2026-08-13 12:27:00,SENS-1000,36,65,12
2026-08-13 12:42:00,SENS-1000,102,52,34
2026-08-13 12:57:00,SENS-1000,71,66,23
2026-08-13 13:12:00,SENS-1000,129,45,43
2026-08-13 13:27:00,SENS-1000,105,67,35
2026-08-13 13:42:00,SENS-1000,115,50,38
2026-08-13 13:57:00,SENS-1000,83,66,27
2026-08-13 14:12:00,SENS-1000,48,67,16
2026-08-13 14:27:00,SENS-1000,71,61,23
2026-08-13 14:42:00,SENS-1000,86,44,28
2026-08-13 14:57:00,SENS-1000,110,57,36
2026-08-13 15:12:00,SENS-1000,51,48,17
2026-08-13 15:27:00,SENS-1000,157,53,52
2026-08-13 15:42:00,SENS-1000,105,63,35
2026-08-13 15:57:00,SENS-1000,43,66,14
2026-08-13 16:12:00,SENS-1000,152,19,70
2026-08-13 16:27:00,SENS-1000,238,14,99
2026-08-13 16:42:00,SENS-1000,230,10,96
2026-08-13 16:57:00,SENS-1000,222,33,74
2026-08-13 17:12:00,SENS-1000,259,31,86
2026-08-13 17:27:00,SENS-1000,168,20,56
2026-08-13 17:42:00,SENS-1000,245,16,100
2026-08-13 17:57:00,SENS-1000,218,32,72
2026-08-13 18:12:00,SENS-1000,161,37,53
2026-08-13 18:27:00,SENS-1000,210,32,70
2026-08-13 18:42:00,SENS-1000,205,18,88
2026-08-13 18:57:00,SENS-1000,212,23,70
2026-08-13 19:12:00,SENS-1000,300,30,100
2026-08-13 19:27:00,SENS-1000,152,15,70
2026-08-13 19:42:00,SENS-1000,169,33,56
2026-08-13 19:57:00,SENS-1000,293,41,97
2026-08-13 20:12:00,SENS-1000,93,52,31
2026-08-13 20:27:00,SENS-1000,98,83,32
2026-08-13 20:42:00,SENS-1000,100,47,33
2026-08-13 20:57:00,SENS-1000,112,58,37
2026-08-13 21:12:00,SENS-1000,53,61,17
2026-08-13 21:27:00,SENS-1000,84,33,28
2026-08-13 21:42:00,SENS-1000,144,65,48
2026-08-13 21:57:00,SENS-1000,57,54,19
2026-08-13 22:12:00,SENS-1000,171,56,56
2026-08-13 22:27:00,SENS-1000,44,64,14
2026-08-13 22:42:00,SENS-1000,101,39,33
2026-08-13 22:57:00,SENS-1000,114,44,38
2026-08-13 23:12:00,SENS-1000,17,80,5
2026-08-13 23:27:00,SENS-1000,39,78,13
2026-08-13 23:42:00,SENS-1000,41,81,13
2026-08-13 23:57:00,SENS-1000,17,99,5
2026-08-14 00:12:00,SENS-1000,10,89,3
2026-08-14 00:27:00,SENS-1000,14,85,4
2026-08-14 00:42:00,SENS-1000,40,58,13
2026-08-14 00:57:00,SENS-1000,42,81,14
2026-08-14 01:12:00,SENS-1000,26,64,8
2026-08-14 01:27:00,SENS-1000,32,80,10
2026-08-14 01:42:00,SENS-1000,31,81,10
2026-08-14 01:57:00,SENS-1000,13,66,4
2026-08-14 02:12:00,SENS-1000,41,65,13
2026-08-14 02:27:00,SENS-1000,34,68,11
2026-08-14 02:42:00,SENS-1000,33,90,11
2026-08-14 02:57:00,SENS-1000,23,67,7
2026-08-14 03:12:00,SENS-1000,18,55,6
2026-08-14 03:27:00,SENS-1000,25,81,8
2026-08-14 03:42:00,SENS-1000,45,70,15
2026-08-14 03:57:00,SENS-1000,34,80,11
2026-08-14 04:12:00,SENS-1000,30,69,10
2026-08-14 04:27:00,SENS-1000,11,67,3
2026-08-14 04:42:00,SENS-1000,11,65,3
2026-08-14 04:57:00,SENS-1000,26,76,8
2026-08-14 05:12:00,SENS-1000,18,80,6
2026-08-14 05:27:00,SENS-1000,47,77,15
2026-08-14 05:42:00,SENS-1000,10,81,3
2026-08-14 05:57:00,SENS-1000,23,85,7
2026-08-14 06:12:00,SENS-1000,82,45,27
2026-08-14 06:27:00,SENS-1000,126,48,42
2026-08-14 06:42:00,SENS-1000,76,54,25
2026-08-14 06:57:00,SENS-1000,103,42,34
2026-08-14 07:12:00,SENS-1000,169,27,56
2026-08-14 07:27:00,SENS-1000,124,29,41
2026-08-14 07:42:00,SENS-1000,214,32,71
2026-08-14 07:57:00,SENS-1000,230,38,76
2026-08-14 08:12:00,SENS-1000,197,18,85
2026-08-14 08:27:00,SENS-1000,174,16,77
2026-08-14 08:42:00,SENS-1000,233,10,97
2026-08-14 08:57:00,SENS-1000,113,43,37
2026-08-14 09:12:00,SENS-1000,193,22,64
2026-08-14 09:27:00,SENS-1000,169,17,76
2026-08-14 09:42:00,SENS-1000,347,22,100
2026-08-14 09:57:00,SENS-1000,238,26,79
2026-08-14 10:12:00,SENS-1000,161,50,53
2026-08-14 10:27:00,SENS-1000,106,49,35
2026-08-14 10:42:00,SENS-1000,69,44,23
2026-08-14 10:57:00,SENS-1000,77,63,25
2026-08-14 11:12:00,SENS-1000,92,67,30
2026-08-14 11:27:00,SENS-1000,61,43,20
2026-08-14 11:42:00,SENS-1000,116,57,38
2026-08-14 11:57:00,SENS-1000,183,55,61
2026-08-14 12:12:00,SENS-1000,169,54,56
2026-08-14 12:27:00,SENS-1000,104,51,34
2026-08-14 12:42:00,SENS-1000,46,39,15
2026-08-14 12:57:00,SENS-1000,64,46,21
2026-08-14 13:12:00,SENS-1000,169,49,56
2026-08-14 13:27:00,SENS-1000,46,50,15
2026-08-14 13:42:00,SENS-1000,95,56,31
2026-08-14 13:57:00,SENS-1000,89,74,29
2026-08-14 14:12:00,SENS-1000,81,49,27
2026-08-14 14:27:00,SENS-1000,124,59,41
2026-08-14 14:42:00,SENS-1000,95,67,31
2026-08-14 14:57:00,SENS-1000,68,70,22
2026-08-14 15:12:00,SENS-1000,61,54,20
2026-08-14 15:27:00,SENS-1000,152,60,50
2026-08-14 15:42:00,SENS-1000,176,69,58
2026-08-14 15:57:00,SENS-1000,71,50,23
2026-08-14 16:12:00,SENS-1000,120,29,40
2026-08-14 16:27:00,SENS-1000,185,9,81
2026-08-14 16:42:00,SENS-1000,212,28,70
2026-08-14 16:57:00,SENS-1000,279,16,100
2026-08-14 17:12:00,SENS-1000,226,13,95
2026-08-14 17:27:00,SENS-1000,243,24,81
2026-08-14 17:42:00,SENS-1000,259,13,100
2026-08-14 17:57:00,SENS-1000,200,44,66
2026-08-14 18:12:00,SENS-1000,195,26,65
2026-08-14 18:27:00,SENS-1000,240,37,80
2026-08-14 18:42:00,SENS-1000,319,40,100
2026-08-14 18:57:00,SENS-1000,238,15,99
2026-08-14 19:12:00,SENS-1000,300,32,100
2026-08-14 19:27:00,SENS-1000,338,12,100
2026-08-14 19:42:00,SENS-1000,308,25,100
2026-08-14 19:57:00,SENS-1000,240,28,80
2026-08-07 19:57:00,SENS-1001,187,27,62
2026-08-07 20:12:00,SENS-1001,102,43,34
2026-08-07 20:27:00,SENS-1001,59,76,19
2026-08-07 20:42:00,SENS-1001,105,39,35
2026-08-07 20:57:00,SENS-1001,110,48,36
2026-08-07 21:12:00,SENS-1001,124,60,41
2026-08-07 21:27:00,SENS-1001,133,49,44
2026-08-07 21:42:00,SENS-1001,170,66,56
2026-08-07 21:57:00,SENS-1001,110,67,36
2026-08-07 22:12:00,SENS-1001,134,47,44
2026-08-07 22:27:00,SENS-1001,68,44,22
2026-08-07 22:42:00,SENS-1001,118,72,39
2026-08-07 22:57:00,SENS-1001,125,44,41
2026-08-07 23:12:00,SENS-1001,16,66,5
2026-08-07 23:27:00,SENS-1001,38,79,12
2026-08-07 23:42:00,SENS-1001,28,76,9
2026-08-07 23:57:00,SENS-1001,36,101,12
2026-08-08 00:12:00,SENS-1001,17,81,5
2026-08-08 00:27:00,SENS-1001,16,74,5
2026-08-08 00:42:00,SENS-1001,41,79,13
2026-08-08 00:57:00,SENS-1001,43,88,14
2026-08-08 01:12:00,SENS-1001,33,82,11
2026-08-08 01:27:00,SENS-1001,45,75,15
2026-08-08 01:42:00,SENS-1001,30,90,10
2026-08-08 01:57:00,SENS-1001,31,93,10
2026-08-08 02:12:00,SENS-1001,37,63,12
2026-08-08 02:27:00,SENS-1001,28,73,9
2026-08-08 02:42:00,SENS-1001,37,59,12
2026-08-08 02:57:00,SENS-1001,48,89,16
2026-08-08 03:12:00,SENS-1001,14,56,4
2026-08-08 03:27:00,SENS-1001,22,72,7
2026-08-08 03:42:00,SENS-1001,12,84,4
2026-08-08 03:57:00,SENS-1001,39,73,13
2026-08-08 04:12:00,SENS-1001,31,86,10
2026-08-08 04:27:00,SENS-1001,25,70,8
2026-08-08 04:42:00,SENS-1001,38,80,12
2026-08-08 04:57:00,SENS-1001,21,61,7
2026-08-08 05:12:00,SENS-1001,16,72,5
2026-08-08 05:27:00,SENS-1001,28,76,9
2026-08-08 05:42:00,SENS-1001,33,62,11
2026-08-08 05:57:00,SENS-1001,10,84,3
2026-08-08 06:12:00,SENS-1001,107,67,35
2026-08-08 06:27:00,SENS-1001,90,51,30
2026-08-08 06:42:00,SENS-1001,76,47,25
2026-08-08 06:57:00,SENS-1001,92,60,30
2026-08-08 07:12:00,SENS-1001,208,35,69
2026-08-08 07:27:00,SENS-1001,280,23,93
2026-08-08 07:42:00,SENS-1001,271,28,90
2026-08-08 07:57:00,SENS-1001,321,10,100
2026-08-08 08:12:00,SENS-1001,195,14,85
2026-08-08 08:27:00,SENS-1001,178,27,59
2026-08-08 08:42:00,SENS-1001,235,11,98
2026-08-08 08:57:00,SENS-1001,129,18,63
2026-08-08 09:12:00,SENS-1001,284,14,100
2026-08-08 09:27:00,SENS-1001,217,14,92
2026-08-08 09:42:00,SENS-1001,202,15,87
2026-08-08 09:57:00,SENS-1001,221,43,73
2026-08-08 10:12:00,SENS-1001,74,45,24
2026-08-08 10:27:00,SENS-1001,62,58,20
2026-08-08 10:42:00,SENS-1001,65,72,21
2026-08-08 10:57:00,SENS-1001,168,52,56
2026-08-08 11:12:00,SENS-1001,179,43,59
2026-08-08 11:27:00,SENS-1001,49,48,16
2026-08-08 11:42:00,SENS-1001,89,55,29
2026-08-08 11:57:00,SENS-1001,136,65,45
2026-08-08 12:12:00,SENS-1001,85,62,28
2026-08-08 12:27:00,SENS-1001,63,54,21
2026-08-08 12:42:00,SENS-1001,63,62,21
2026-08-08 12:57:00,SENS-1001,67,48,22
2026-08-08 13:12:00,SENS-1001,135,61,45
2026-08-08 13:27:00,SENS-1001,177,39,59
2026-08-08 13:42:00,SENS-1001,177,65,59
2026-08-08 13:57:00,SENS-1001,105,78,35
2026-08-08 14:12:00,SENS-1001,84,45,28
2026-08-08 14:27:00,SENS-1001,61,50,20
2026-08-08 14:42:00,SENS-1001,101,66,33
2026-08-08 14:57:00,SENS-1001,93,54,31
2026-08-08 15:12:00,SENS-1001,68,55,22
2026-08-08 15:27:00,SENS-1001,83,40,27
2026-08-08 15:42:00,SENS-1001,73,58,24
2026-08-08 15:57:00,SENS-1001,111,50,37
2026-08-08 16:12:00,SENS-1001,120,45,40
2026-08-08 16:27:00,SENS-1001,267,23,89
2026-08-08 16:42:00,SENS-1001,233,14,97
2026-08-08 16:57:00,SENS-1001,200,26,66
2026-08-08 17:12:00,SENS-1001,289,17,100
2026-08-08 17:27:00,SENS-1001,174,11,77
2026-08-08 17:42:00,SENS-1001,130,25,43
2026-08-08 17:57:00,SENS-1001,199,16,86
2026-08-08 18:12:00,SENS-1001,223,31,74
2026-08-08 18:27:00,SENS-1001,224,30,74
2026-08-08 18:42:00,SENS-1001,188,21,62
2026-08-08 18:57:00,SENS-1001,143,12,67
2026-08-08 19:12:00,SENS-1001,233,25,77
2026-08-08 19:27:00,SENS-1001,149,17,69
2026-08-08 19:42:00,SENS-1001,172,26,57
2026-08-08 19:57:00,SENS-1001,200,19,86
2026-08-08 20:12:00,SENS-1001,80,77,26
2026-08-08 20:27:00,SENS-1001,124,38,41
2026-08-08 20:42:00,SENS-1001,68,65,22
2026-08-08 20:57:00,SENS-1001,66,74,22
2026-08-08 21:12:00,SENS-1001,119,58,39
2026-08-08 21:27:00,SENS-1001,51,45,17
2026-08-08 21:42:00,SENS-1001,219,77,73
2026-08-08 21:57:00,SENS-1001,93,50,31
2026-08-08 22:12:00,SENS-1001,148,62,49
2026-08-08 22:27:00,SENS-1001,68,63,22
2026-08-08 22:42:00,SENS-1001,94,68,31
2026-08-08 22:57:00,SENS-1001,91,43,30
2026-08-08 23:12:00,SENS-1001,10,82,3
2026-08-08 23:27:00,SENS-1001,29,76,9
2026-08-08 23:42:00,SENS-1001,50,85,16
2026-08-08 23:57:00,SENS-1001,18,79,6
2026-08-09 00:12:00,SENS-1001,13,71,4
2026-08-09 00:27:00,SENS-1001,25,68,8
2026-08-09 00:42:00,SENS-1001,59,69,19
2026-08-09 00:57:00,SENS-1001,36,76,12
2026-08-09 01:12:00,SENS-1001,23,79,7
2026-08-09 01:27:00,SENS-1001,19,75,6
2026-08-09 01:42:00,SENS-1001,45,87,15
2026-08-09 01:57:00,SENS-1001,13,70,4
2026-08-09 02:12:00,SENS-1001,47,82,15
2026-08-09 02:27:00,SENS-1001,14,80,4
2026-08-09 02:42:00,SENS-1001,41,82,13
2026-08-09 02:57:00,SENS-1001,30,79,10
2026-08-09 03:12:00,SENS-1001,27,97,9
2026-08-09 03:27:00,SENS-1001,12,73,4
2026-08-09 03:42:00,SENS-1001,35,82,11
2026-08-09 03:57:00,SENS-1001,20,65,6
2026-08-09 04:12:00,SENS-1001,42,64,14
2026-08-09 04:27:00,SENS-1001,19,72,6
2026-08-09 04:42:00,SENS-1001,37,63,12
2026-08-09 04:57:00,SENS-1001,10,92,3
2026-08-09 05:12:00,SENS-1001,41,84,13
2026-08-09 05:27:00,SENS-1001,15,58,5
2026-08-09 05:42:00,SENS-1001,15,61,5
2026-08-09 05:57:00,SENS-1001,59,73,19
2026-08-09 06:12:00,SENS-1001,113,53,37
2026-08-09 06:27:00,SENS-1001,115,30,38
2026-08-09 06:42:00,SENS-1001,60,54,20
2026-08-09 06:57:00,SENS-1001,90,77,30
2026-08-09 07:12:00,SENS-1001,189,24,63
2026-08-09 07:27:00,SENS-1001,281,37,93
2026-08-09 07:42:00,SENS-1001,174,24,57
2026-08-09 07:57:00,SENS-1001,174,24,57
2026-08-09 08:12:00,SENS-1001,198,25,66
2026-08-09 08:27:00,SENS-1001,101,15,53
2026-08-09 08:42:00,SENS-1001,225,41,75
2026-08-09 08:57:00,SENS-1001,287,16,100
2026-08-09 09:12:00,SENS-1001,233,13,97
2026-08-09 09:27:00,SENS-1001,213,12,91
2026-08-09 09:42:00,SENS-1001,204,16,88
2026-08-09 09:57:00,SENS-1001,306,20,100
2026-08-09 10:12:00,SENS-1001,75,54,25
2026-08-09 10:27:00,SENS-1001,45,49,15
2026-08-09 10:42:00,SENS-1001,87,59,28
2026-08-09 10:57:00,SENS-1001,166,58,55
2026-08-09 11:12:00,SENS-1001,123,54,41
2026-08-09 11:27:00,SENS-1001,91,56,30
2026-08-09 11:42:00,SENS-1001,121,60,40
2026-08-09 11:57:00,SENS-1001,102,68,34
2026-08-09 12:12:00,SENS-1001,173,51,57
2026-08-09 12:27:00,SENS-1001,69,37,23
2026-08-09 12:42:00,SENS-1001,103,63,34
2026-08-09 12:57:00,SENS-1001,101,59,33
2026-08-09 13:12:00,SENS-1001,141,43,47
2026-08-09 13:27:00,SENS-1001,146,60,48
2026-08-09 13:42:00,SENS-1001,70,61,23
2026-08-09 13:57:00,SENS-1001,131,52,43
2026-08-09 14:12:00,SENS-1001,61,80,20
2026-08-09 14:27:00,SENS-1001,187,60,62
2026-08-09 14:42:00,SENS-1001,104,62,34
2026-08-09 14:57:00,SENS-1001,54,70,18
2026-08-09 15:12:00,SENS-1001,55,55,18
2026-08-09 15:27:00,SENS-1001,86,63,28
2026-08-09 15:42:00,SENS-1001,46,49,15
2026-08-09 15:57:00,SENS-1001,104,44,34
2026-08-09 16:12:00,SENS-1001,187,11,82
2026-08-09 16:27:00,SENS-1001,181,33,60
2026-08-09 16:42:00,SENS-1001,182,19,80
2026-08-09 16:57:00,SENS-1001,120,31,40
2026-08-09 17:12:00,SENS-1001,197,36,65
2026-08-09 17:27:00,SENS-1001,318,25,100
2026-08-09 17:42:00,SENS-1001,168,16,76
2026-08-09 17:57:00,SENS-1001,144,16,68
2026-08-09 18:12:00,SENS-1001,332,10,100
2026-08-09 18:27:00,SENS-1001,212,28,70
2026-08-09 18:42:00,SENS-1001,198,19,86
2026-08-09 18:57:00,SENS-1001,199,24,66
2026-08-09 19:12:00,SENS-1001,138,20,46
2026-08-09 19:27:00,SENS-1001,197,38,65
2026-08-09 19:42:00,SENS-1001,320,33,100
2026-08-09 19:57:00,SENS-1001,235,32,78
2026-08-09 20:12:00,SENS-1001,90,64,30
2026-08-09 20:27:00,SENS-1001,137,62,45
2026-08-09 20:42:00,SENS-1001,72,51,24
2026-08-09 20:57:00,SENS-1001,156,46,52
2026-08-09 21:12:00,SENS-1001,102,43,34
2026-08-09 21:27:00,SENS-1001,86,63,28
2026-08-09 21:42:00,SENS-1001,53,41,17
2026-08-09 21:57:00,SENS-1001,152,48,50
2026-08-09 22:12:00,SENS-1001,149,49,49
2026-08-09 22:27:00,SENS-1001,70,42,23
2026-08-09 22:42:00,SENS-1001,117,47,39
2026-08-09 22:57:00,SENS-1001,146,34,48
2026-08-09 23:12:00,SENS-1001,30,70,10
2026-08-09 23:27:00,SENS-1001,47,66,15
2026-08-09 23:42:00,SENS-1001,20,93,6
2026-08-09 23:57:00,SENS-1001,37,68,12
2026-08-10 00:12:00,SENS-1001,34,69,11
2026-08-10 00:27:00,SENS-1001,11,77,3
2026-08-10 00:42:00,SENS-1001,34,63,11
2026-08-10 00:57:00,SENS-1001,22,77,7
2026-08-10 01:12:00,SENS-1001,8,86,2
2026-08-10 01:27:00,SENS-1001,28,78,9
2026-08-10 01:42:00,SENS-1001,15,66,5
2026-08-10 01:57:00,SENS-1001,17,86,5
2026-08-10 02:12:00,SENS-1001,33,83,11
2026-08-10 02:27:00,SENS-1001,50,81,16
2026-08-10 02:42:00,SENS-1001,28,67,9
2026-08-10 02:57:00,SENS-1001,11,58,3
2026-08-10 03:12:00,SENS-1001,63,86,21
2026-08-10 03:27:00,SENS-1001,22,90,7
2026-08-10 03:42:00,SENS-1001,44,91,14
2026-08-10 03:57:00,SENS-1001,57,74,19
2026-08-10 04:12:00,SENS-1001,33,76,11
2026-08-10 04:27:00,SENS-1001,38,58,12
2026-08-10 04:42:00,SENS-1001,32,58,10
2026-08-10 04:57:00,SENS-1001,23,92,7
2026-08-10 05:12:00,SENS-1001,51,76,17
2026-08-10 05:27:00,SENS-1001,57,73,19
2026-08-10 05:42:00,SENS-1001,11,68,3
2026-08-10 05:57:00,SENS-1001,45,70,15
2026-08-10 06:12:00,SENS-1001,94,53,31
2026-08-10 06:27:00,SENS-1001,103,34,34
2026-08-10 06:42:00,SENS-1001,131,44,43
2026-08-10 06:57:00,SENS-1001,161,58,53
2026-08-10 07:12:00,SENS-1001,218,17,92
2026-08-10 07:27:00,SENS-1001,276,30,92
2026-08-10 07:42:00,SENS-1001,291,33,97
2026-08-10 07:57:00,SENS-1001,261,35,87
2026-08-10 08:12:00,SENS-1001,189,22,63
2026-08-10 08:27:00,SENS-1001,230,26,76
2026-08-10 08:42:00,SENS-1001,220,37,73
2026-08-10 08:57:00,SENS-1001,265,18,100
2026-08-10 09:12:00,SENS-1001,261,28,87
2026-08-10 09:27:00,SENS-1001,208,19,89
2026-08-10 09:42:00,SENS-1001,190,39,63
2026-08-10 09:57:00,SENS-1001,318,13,100
2026-08-10 10:12:00,SENS-1001,50,53,16
2026-08-10 10:27:00,SENS-1001,98,46,32
2026-08-10 10:42:00,SENS-1001,115,48,38
2026-08-10 10:57:00,SENS-1001,136,47,45
2026-08-10 11:12:00,SENS-1001,68,43,22
2026-08-10 11:27:00,SENS-1001,62,40,20
2026-08-10 11:42:00,SENS-1001,89,50,29
2026-08-10 11:57:00,SENS-1001,90,47,30
2026-08-10 12:12:00,SENS-1001,126,67,42
2026-08-10 12:27:00,SENS-1001,89,57,29
2026-08-10 12:42:00,SENS-1001,49,53,16
2026-08-10 12:57:00,SENS-1001,61,45,20
2026-08-10 13:12:00,SENS-1001,46,66,15
2026-08-10 13:27:00,SENS-1001,109,38,36
2026-08-10 13:42:00,SENS-1001,127,53,42
2026-08-10 13:57:00,SENS-1001,93,58,31
2026-08-10 14:12:00,SENS-1001,70,49,23
2026-08-10 14:27:00,SENS-1001,135,34,45
2026-08-10 14:42:00,SENS-1001,143,61,47
2026-08-10 14:57:00,SENS-1001,81,55,27
2026-08-10 15:12:00,SENS-1001,63,56,21
2026-08-10 15:27:00,SENS-1001,90,58,30
2026-08-10 15:42:00,SENS-1001,147,72,49
2026-08-10 15:57:00,SENS-1001,112,51,37
2026-08-10 16:12:00,SENS-1001,241,45,80
2026-08-10 16:27:00,SENS-1001,137,15,65
2026-08-10 16:42:00,SENS-1001,170,36,56
2026-08-10 16:57:00,SENS-1001,196,29,65
2026-08-10 17:12:00,SENS-1001,235,31,78
2026-08-10 17:27:00,SENS-1001,214,33,71
2026-08-10 17:42:00,SENS-1001,190,9,83
2026-08-10 17:57:00,SENS-1001,299,21,99
2026-08-10 18:12:00,SENS-1001,263,29,87
2026-08-10 18:27:00,SENS-1001,252,19,100
2026-08-10 18:42:00,SENS-1001,248,37,82
2026-08-10 18:57:00,SENS-1001,223,35,74
2026-08-10 19:12:00,SENS-1001,263,30,87
2026-08-10 19:27:00,SENS-1001,266,38,88
2026-08-10 19:42:00,SENS-1001,229,32,76
2026-08-10 19:57:00,SENS-1001,313,34,100
2026-08-10 20:12:00,SENS-1001,126,52,42
2026-08-10 20:27:00,SENS-1001,60,40,20
2026-08-10 20:42:00,SENS-1001,101,58,33
2026-08-10 20:57:00,SENS-1001,164,72,54
2026-08-10 21:12:00,SENS-1001,112,49,37
2026-08-10 21:27:00,SENS-1001,86,58,28
2026-08-10 21:42:00,SENS-1001,66,50,22
2026-08-10 21:57:00,SENS-1001,48,55,16
2026-08-10 22:12:00,SENS-1001,137,57,45
2026-08-10 22:27:00,SENS-1001,97,53,32
2026-08-10 22:42:00,SENS-1001,159,60,53
2026-08-10 22:57:00,SENS-1001,74,53,24
2026-08-10 23:12:00,SENS-1001,25,67,8
2026-08-10 23:27:00,SENS-1001,41,69,13
2026-08-10 23:42:00,SENS-1001,44,86,14
2026-08-10 23:57:00,SENS-1001,34,71,11
2026-08-11 00:12:00,SENS-1001,38,67,12
2026-08-11 00:27:00,SENS-1001,22,76,7
2026-08-11 00:42:00,SENS-1001,20,47,6
2026-08-11 00:57:00,SENS-1001,29,60,9
2026-08-11 01:12:00,SENS-1001,15,84,5
2026-08-11 01:27:00,SENS-1001,43,62,14
2026-08-11 01:42:00,SENS-1001,14,67,4
2026-08-11 01:57:00,SENS-1001,54,89,18
2026-08-11 02:12:00,SENS-1001,10,92,3
2026-08-11 02:27:00,SENS-1001,15,65,5
2026-08-11 02:42:00,SENS-1001,51,65,17
2026-08-11 02:57:00,SENS-1001,39,63,13
2026-08-11 03:12:00,SENS-1001,28,98,9
2026-08-11 03:27:00,SENS-1001,21,69,7
2026-08-11 03:42:00,SENS-1001,63,75,21
2026-08-11 03:57:00,SENS-1001,44,72,14
2026-08-11 04:12:00,SENS-1001,38,78,12
2026-08-11 04:27:00,SENS-1001,11,79,3
2026-08-11 04:42:00,SENS-1001,31,81,10
2026-08-11 04:57:00,SENS-1001,18,73,6
2026-08-11 05:12:00,SENS-1001,50,76,16
2026-08-11 05:27:00,SENS-1001,13,74,4
2026-08-11 05:42:00,SENS-1001,38,75,12
2026-08-11 05:57:00,SENS-1001,41,79,13
2026-08-11 06:12:00,SENS-1001,164,58,54
2026-08-11 06:27:00,SENS-1001,144,52,48
2026-08-11 06:42:00,SENS-1001,92,62,30
2026-08-11 06:57:00,SENS-1001,139,62,46
2026-08-11 07:12:00,SENS-1001,218,37,72
2026-08-11 07:27:00,SENS-1001,240,29,80
2026-08-11 07:42:00,SENS-1001,277,19,100
2026-08-11 07:57:00,SENS-1001,123,33,41
2026-08-11 08:12:00,SENS-1001,263,14,100
2026-08-11 08:27:00,SENS-1001,171,36,56
2026-08-11 08:42:00,SENS-1001,158,10,72
2026-08-11 08:57:00,SENS-1001,303,12,100
2026-08-11 09:12:00,SENS-1001,270,30,90
2026-08-11 09:27:00,SENS-1001,275,11,100
2026-08-11 09:42:00,SENS-1001,176,10,78
2026-08-11 09:57:00,SENS-1001,157,19,72
2026-08-11 10:12:00,SENS-1001,116,51,38
2026-08-11 10:27:00,SENS-1001,40,64,13
2026-08-11 10:42:00,SENS-1001,47,42,15
2026-08-11 10:57:00,SENS-1001,60,49,20
2026-08-11 11:12:00,SENS-1001,167,36,55
2026-08-11 11:27:00,SENS-1001,85,44,28
2026-08-11 11:42:00,SENS-1001,154,58,51
2026-08-11 11:57:00,SENS-1001,146,68,48
2026-08-11 12:12:00,SENS-1001,85,57,28
2026-08-11 12:27:00,SENS-1001,84,55,28
2026-08-11 12:42:00,SENS-1001,128,60,42
2026-08-11 12:57:00,SENS-1001,122,69,40
2026-08-11 13:12:00,SENS-1001,60,58,20
2026-08-11 13:27:00,SENS-1001,126,62,42
2026-08-11 13:42:00,SENS-1001,113,41,37
2026-08-11 13:57:00,SENS-1001,141,42,47
2026-08-11 14:12:00,SENS-1001,107,46,35
2026-08-11 14:27:00,SENS-1001,68,58,22
2026-08-11 14:42:00,SENS-1001,75,48,25
2026-08-11 14:57:00,SENS-1001,66,48,22
2026-08-11 15:12:00,SENS-1001,56,73,18
2026-08-11 15:27:00,SENS-1001,161,65,53
2026-08-11 15:42:00,SENS-1001,107,40,35
2026-08-11 15:57:00,SENS-1001,138,62,46
2026-08-11 16:12:00,SENS-1001,352,25,100
2026-08-11 16:27:00,SENS-1001,125,13,61
2026-08-11 16:42:00,SENS-1001,216,25,72
2026-08-11 16:57:00,SENS-1001,206,26,68
2026-08-11 17:12:00,SENS-1001,241,8,100
2026-08-11 17:27:00,SENS-1001,130,9,63
2026-08-11 17:42:00,SENS-1001,192,11,84
2026-08-11 17:57:00,SENS-1001,186,25,62
2026-08-11 18:12:00,SENS-1001,196,15,85
2026-08-11 18:27:00,SENS-1001,251,27,83
2026-08-11 18:42:00,SENS-1001,302,42,100
2026-08-11 18:57:00,SENS-1001,395,19,100
2026-08-11 19:12:00,SENS-1001,305,43,100
2026-08-11 19:27:00,SENS-1001,257,25,85
2026-08-11 19:42:00,SENS-1001,201,34,67
2026-08-11 19:57:00,SENS-1001,200,14,86
2026-08-11 20:12:00,SENS-1001,130,45,43
2026-08-11 20:27:00,SENS-1001,84,66,28
2026-08-11 20:42:00,SENS-1001,57,51,19
2026-08-11 20:57:00,SENS-1001,104,45,34
2026-08-11 21:12:00,SENS-1001,95,35,31
2026-08-11 21:27:00,SENS-1001,150,44,50
2026-08-11 21:42:00,SENS-1001,47,48,15
2026-08-11 21:57:00,SENS-1001,133,63,44
2026-08-11 22:12:00,SENS-1001,45,40,15
2026-08-11 22:27:00,SENS-1001,104,72,34
2026-08-11 22:42:00,SENS-1001,68,64,22
2026-08-11 22:57:00,SENS-1001,101,49,33
2026-08-11 23:12:00,SENS-1001,12,61,4
2026-08-11 23:27:00,SENS-1001,39,50,13
